Machine Name,Unidad_1
Point Name,77RP-11
Comp,
Y-Axis Unit,rpm 
Speed Unit,rpm
Variable,Speed
X-Axis Value,Y-Axis Value,Y-Axis Status,Phase,Phase Status,Speed,Speed Status
9/15/2020 5:46:08 AM,668.3,Valid,,,,
9/15/2020 5:46:12 AM,658.2,Valid,,,,
9/15/2020 5:46:15 AM,648.6,Valid,,,,
9/15/2020 5:46:19 AM,638,Valid,,,,
9/15/2020 5:46:23 AM,628.2,Valid,,,,
9/15/2020 5:46:27 AM,617.9,Valid,,,,
9/15/2020 5:46:31 AM,608.1,Valid,,,,
9/15/2020 5:46:36 AM,598.3,Valid,,,,
9/15/2020 5:46:40 AM,588.2,Valid,,,,
9/15/2020 5:46:45 AM,578.3,Valid,,,,
9/15/2020 5:46:49 AM,568.2,Valid,,,,
9/15/2020 5:46:54 AM,558.3,Valid,,,,
9/15/2020 5:46:59 AM,548.3,Valid,,,,
9/15/2020 5:47:04 AM,538.2,Valid,,,,
9/15/2020 5:47:10 AM,528.3,Valid,,,,
9/15/2020 5:47:15 AM,518.3,Valid,,,,
9/15/2020 5:47:21 AM,508.2,Valid,,,,
9/15/2020 5:47:27 AM,498.3,Valid,,,,
9/15/2020 5:47:33 AM,488.2,Valid,,,,
9/15/2020 5:47:39 AM,478.4,Valid,,,,
9/15/2020 5:47:46 AM,468.3,Valid,,,,
9/15/2020 5:47:53 AM,458.2,Valid,,,,
9/15/2020 5:48:00 AM,448.3,Valid,,,,
9/15/2020 5:48:07 AM,438.2,Valid,,,,
9/15/2020 5:48:15 AM,428.2,Valid,,,,
9/15/2020 5:48:23 AM,418.2,Valid,,,,
9/15/2020 5:48:31 AM,408.2,Valid,,,,
9/15/2020 5:48:39 AM,399,Valid,,,,
9/15/2020 5:48:47 AM,417.8,Valid,,,,
9/15/2020 5:48:54 AM,428,Valid,,,,
9/15/2020 5:49:26 AM,437.8,Valid,,,,
9/15/2020 5:49:28 AM,446.9,Valid,,,,
9/15/2020 5:49:29 AM,457.1,Valid,,,,
9/15/2020 5:49:30 AM,467.1,Valid,,,,
9/15/2020 5:49:31 AM,477.9,Valid,,,,
9/15/2020 5:49:32 AM,487.3,Valid,,,,
9/15/2020 5:49:33 AM,497.6,Valid,,,,
9/15/2020 5:49:35 AM,507.6,Valid,,,,
9/15/2020 5:49:36 AM,517.4,Valid,,,,
9/15/2020 5:49:37 AM,527.8,Valid,,,,
9/15/2020 5:49:38 AM,537.1,Valid,,,,
9/15/2020 5:49:39 AM,547.2,Valid,,,,
9/15/2020 5:49:41 AM,557.8,Valid,,,,
9/15/2020 5:49:42 AM,567.3,Valid,,,,
9/15/2020 5:49:43 AM,577.5,Valid,,,,
9/15/2020 5:49:44 AM,587.4,Valid,,,,
9/15/2020 5:49:46 AM,597.9,Valid,,,,
9/15/2020 5:49:47 AM,608.1,Valid,,,,
9/15/2020 5:49:48 AM,617.4,Valid,,,,
9/15/2020 5:49:50 AM,627.9,Valid,,,,
9/15/2020 5:49:51 AM,638.2,Valid,,,,
9/15/2020 5:49:52 AM,648.3,Valid,,,,
9/15/2020 5:49:53 AM,658.2,Valid,,,,
9/15/2020 5:49:55 AM,667.9,Valid,,,,
9/15/2020 5:49:56 AM,678.7,Valid,,,,
9/15/2020 5:49:57 AM,688,Valid,,,,
9/15/2020 5:49:59 AM,698.4,Valid,,,,
9/15/2020 5:49:59 AM,701.6,Valid,,,,
9/15/2020 5:50:00 AM,708.6,Valid,,,,
9/15/2020 5:50:00 AM,708.6,Valid,,,,
9/15/2020 5:50:01 AM,718.5,Valid,,,,
9/15/2020 5:50:03 AM,728.3,Valid,,,,
9/15/2020 5:50:04 AM,737.3,Valid,,,,
9/15/2020 5:50:06 AM,748.4,Valid,,,,
9/15/2020 5:50:07 AM,757.6,Valid,,,,
9/15/2020 5:50:08 AM,767.2,Valid,,,,
9/15/2020 5:50:10 AM,777.7,Valid,,,,
9/15/2020 5:50:11 AM,788.5,Valid,,,,
9/15/2020 5:50:12 AM,797.5,Valid,,,,
9/15/2020 5:50:14 AM,807.6,Valid,,,,
9/15/2020 5:50:15 AM,817.6,Valid,,,,
9/15/2020 5:50:17 AM,827,Valid,,,,
9/15/2020 5:50:18 AM,837.9,Valid,,,,
9/15/2020 5:50:20 AM,848.2,Valid,,,,
9/15/2020 5:50:21 AM,858.4,Valid,,,,
9/15/2020 5:50:22 AM,867.6,Valid,,,,
9/15/2020 5:50:23 AM,877.2,Valid,,,,
9/15/2020 5:50:25 AM,887.2,Valid,,,,
9/15/2020 5:50:26 AM,897.1,Valid,,,,
9/15/2020 5:50:28 AM,908.4,Valid,,,,
9/15/2020 5:50:29 AM,918.1,Valid,,,,
9/15/2020 5:50:30 AM,928.5,Valid,,,,
9/15/2020 5:50:32 AM,937.7,Valid,,,,
9/15/2020 5:50:33 AM,947.7,Valid,,,,
9/15/2020 5:50:35 AM,958.3,Valid,,,,
9/15/2020 5:50:36 AM,967.4,Valid,,,,
9/15/2020 5:50:38 AM,978,Valid,,,,
9/15/2020 5:50:39 AM,987.9,Valid,,,,
9/15/2020 5:50:41 AM,998.3,Valid,,,,
9/15/2020 5:50:42 AM,1008,Valid,,,,
9/15/2020 5:50:44 AM,1017.6,Valid,,,,
9/15/2020 5:50:45 AM,1028.1,Valid,,,,
9/15/2020 5:50:47 AM,1038,Valid,,,,
9/15/2020 5:50:48 AM,1048.2,Valid,,,,
9/15/2020 5:50:50 AM,1057.9,Valid,,,,
9/15/2020 5:50:52 AM,1067.8,Valid,,,,
9/15/2020 5:50:53 AM,1077.7,Valid,,,,
9/15/2020 5:50:55 AM,1087.4,Valid,,,,
9/15/2020 5:50:57 AM,1097.5,Valid,,,,
9/15/2020 5:50:59 AM,1108.2,Valid,,,,
9/15/2020 5:51:00 AM,1117.5,Valid,,,,
9/15/2020 5:51:02 AM,1128.2,Valid,,,,
9/15/2020 5:51:04 AM,1137.8,Valid,,,,
9/15/2020 5:51:06 AM,1148.3,Valid,,,,
9/15/2020 5:51:08 AM,1157.9,Valid,,,,
9/15/2020 5:51:10 AM,1168.3,Valid,,,,
9/15/2020 5:51:12 AM,1177.9,Valid,,,,
9/15/2020 5:51:14 AM,1188.3,Valid,,,,
9/15/2020 5:51:16 AM,1197.7,Valid,,,,
9/15/2020 5:51:18 AM,1208.2,Valid,,,,
9/15/2020 5:51:20 AM,1217.6,Valid,,,,
9/15/2020 5:51:23 AM,1228.4,Valid,,,,
9/15/2020 5:51:25 AM,1237.9,Valid,,,,
9/15/2020 5:51:27 AM,1247.8,Valid,,,,
9/15/2020 5:51:30 AM,1258.1,Valid,,,,
9/15/2020 5:51:32 AM,1268.4,Valid,,,,
9/15/2020 5:51:34 AM,1278.1,Valid,,,,
9/15/2020 5:51:37 AM,1287.9,Valid,,,,
9/15/2020 5:51:40 AM,1298.1,Valid,,,,
9/15/2020 5:51:42 AM,1308.2,Valid,,,,
9/15/2020 5:51:45 AM,1318.1,Valid,,,,
9/15/2020 5:51:48 AM,1328.1,Valid,,,,
9/15/2020 5:51:50 AM,1337.7,Valid,,,,
9/15/2020 5:51:54 AM,1348.1,Valid,,,,
9/15/2020 5:51:57 AM,1358.2,Valid,,,,
9/15/2020 5:51:59 AM,1367.8,Valid,,,,
9/15/2020 5:52:03 AM,1378,Valid,,,,
9/15/2020 5:52:06 AM,1388,Valid,,,,
9/15/2020 5:52:09 AM,1398,Valid,,,,
9/15/2020 5:52:13 AM,1408.2,Valid,,,,
9/15/2020 5:52:16 AM,1418,Valid,,,,
9/15/2020 5:52:20 AM,1428,Valid,,,,
9/15/2020 5:52:23 AM,1437.8,Valid,,,,
9/15/2020 5:52:27 AM,1448,Valid,,,,
9/15/2020 5:52:31 AM,1458,Valid,,,,
9/15/2020 5:52:34 AM,1468,Valid,,,,
9/15/2020 5:52:38 AM,1477.9,Valid,,,,
9/15/2020 5:52:41 AM,1488,Valid,,,,
9/15/2020 5:52:45 AM,1497.9,Valid,,,,
9/15/2020 5:52:48 AM,1508.2,Valid,,,,
9/15/2020 5:52:52 AM,1518.2,Valid,,,,
9/15/2020 5:52:55 AM,1527.8,Valid,,,,
9/15/2020 5:52:59 AM,1538.1,Valid,,,,
9/15/2020 5:53:02 AM,1548.1,Valid,,,,
9/15/2020 5:53:06 AM,1557.9,Valid,,,,
9/15/2020 5:53:09 AM,1568,Valid,,,,
9/15/2020 5:53:12 AM,1578.2,Valid,,,,
9/15/2020 5:53:16 AM,1587.8,Valid,,,,
9/15/2020 5:53:19 AM,1598.1,Valid,,,,
9/15/2020 5:53:22 AM,1608,Valid,,,,
9/15/2020 5:53:26 AM,1618,Valid,,,,
9/15/2020 5:53:29 AM,1628,Valid,,,,
9/15/2020 5:53:32 AM,1637.8,Valid,,,,
9/15/2020 5:53:36 AM,1647.9,Valid,,,,
9/15/2020 5:53:39 AM,1658.2,Valid,,,,
9/15/2020 5:53:42 AM,1668,Valid,,,,
9/15/2020 5:53:45 AM,1678.1,Valid,,,,
9/15/2020 5:53:48 AM,1688,Valid,,,,
9/15/2020 5:53:52 AM,1698,Valid,,,,
9/15/2020 5:53:55 AM,1707.7,Valid,,,,
9/15/2020 5:53:58 AM,1718,Valid,,,,
9/15/2020 5:54:01 AM,1728,Valid,,,,
9/15/2020 5:54:04 AM,1737.9,Valid,,,,
9/15/2020 5:54:07 AM,1748,Valid,,,,
9/15/2020 5:54:10 AM,1758,Valid,,,,
9/15/2020 5:54:14 AM,1768,Valid,,,,
9/15/2020 5:54:17 AM,1778,Valid,,,,
9/15/2020 5:54:20 AM,1787.8,Valid,,,,
9/15/2020 5:54:23 AM,1798.1,Valid,,,,
9/15/2020 5:54:26 AM,1808.2,Valid,,,,
9/15/2020 5:54:29 AM,1818,Valid,,,,
9/15/2020 5:54:32 AM,1827.9,Valid,,,,
9/15/2020 5:54:35 AM,1838.1,Valid,,,,
9/15/2020 5:54:38 AM,1847.7,Valid,,,,
9/15/2020 5:54:41 AM,1858.1,Valid,,,,
9/15/2020 5:54:44 AM,1868.3,Valid,,,,
9/15/2020 5:54:47 AM,1878.3,Valid,,,,
9/15/2020 5:54:49 AM,1887.9,Valid,,,,
9/15/2020 5:54:52 AM,1898.1,Valid,,,,
9/15/2020 5:54:55 AM,1908.2,Valid,,,,
9/15/2020 5:54:57 AM,1918.4,Valid,,,,
9/15/2020 5:54:58 AM,1921.3,Valid,,,,
9/15/2020 5:55:00 AM,1927.9,Valid,,,,
9/15/2020 5:55:02 AM,1937.5,Valid,,,,
9/15/2020 5:55:05 AM,1948.3,Valid,,,,
9/15/2020 5:55:07 AM,1957.6,Valid,,,,
9/15/2020 5:55:07 AM,1958.2,Valid,,,,
9/15/2020 5:55:10 AM,1968.2,Valid,,,,
9/15/2020 5:55:12 AM,1978.2,Valid,,,,
9/15/2020 5:55:14 AM,1988.3,Valid,,,,
9/15/2020 5:55:17 AM,1998,Valid,,,,
9/15/2020 5:55:19 AM,2007.7,Valid,,,,
9/15/2020 5:55:21 AM,2018,Valid,,,,
9/15/2020 5:55:24 AM,2028.1,Valid,,,,
9/15/2020 5:55:26 AM,2037.7,Valid,,,,
9/15/2020 5:55:28 AM,2048.1,Valid,,,,
9/15/2020 5:55:30 AM,2058,Valid,,,,
9/15/2020 5:55:32 AM,2068.1,Valid,,,,
9/15/2020 5:55:34 AM,2078.2,Valid,,,,
9/15/2020 5:55:36 AM,2088.3,Valid,,,,
9/15/2020 5:55:38 AM,2097.8,Valid,,,,
9/15/2020 5:55:40 AM,2107.8,Valid,,,,
9/15/2020 5:55:42 AM,2118.1,Valid,,,,
9/15/2020 5:55:44 AM,2128,Valid,,,,
9/15/2020 5:55:46 AM,2138.3,Valid,,,,
9/15/2020 5:55:48 AM,2148.2,Valid,,,,
9/15/2020 5:55:50 AM,2158.3,Valid,,,,
9/15/2020 5:55:52 AM,2168.4,Valid,,,,
9/15/2020 5:55:54 AM,2177.5,Valid,,,,
9/15/2020 5:55:55 AM,2187.4,Valid,,,,
9/15/2020 5:55:57 AM,2198,Valid,,,,
9/15/2020 5:55:59 AM,2208.1,Valid,,,,
9/15/2020 5:56:01 AM,2217.6,Valid,,,,
9/15/2020 5:56:02 AM,2228.1,Valid,,,,
9/15/2020 5:56:04 AM,2237.7,Valid,,,,
9/15/2020 5:56:06 AM,2248.3,Valid,,,,
9/15/2020 5:56:08 AM,2257.9,Valid,,,,
9/15/2020 5:56:09 AM,2267.7,Valid,,,,
9/15/2020 5:56:11 AM,2278.1,Valid,,,,
9/15/2020 5:56:13 AM,2288.1,Valid,,,,
9/15/2020 5:56:14 AM,2297.9,Valid,,,,
9/15/2020 5:56:16 AM,2307.8,Valid,,,,
9/15/2020 5:56:18 AM,2317.7,Valid,,,,
9/15/2020 5:56:20 AM,2328.3,Valid,,,,
9/15/2020 5:56:21 AM,2337.9,Valid,,,,
9/15/2020 5:56:22 AM,2348.3,Valid,,,,
9/15/2020 5:56:24 AM,2357.8,Valid,,,,
9/15/2020 5:56:25 AM,2367.9,Valid,,,,
9/15/2020 5:56:27 AM,2377.9,Valid,,,,
9/15/2020 5:56:29 AM,2388.3,Valid,,,,
9/15/2020 5:56:30 AM,2397.6,Valid,,,,
9/15/2020 5:56:32 AM,2408.6,Valid,,,,
9/15/2020 5:56:34 AM,2418,Valid,,,,
9/15/2020 5:56:35 AM,2427.5,Valid,,,,
9/15/2020 5:56:37 AM,2438,Valid,,,,
9/15/2020 5:56:39 AM,2448.2,Valid,,,,
9/15/2020 5:56:40 AM,2457.8,Valid,,,,
9/15/2020 5:56:42 AM,2468,Valid,,,,
9/15/2020 5:56:44 AM,2478,Valid,,,,
9/15/2020 5:56:46 AM,2488.1,Valid,,,,
9/15/2020 5:56:48 AM,2498.4,Valid,,,,
9/15/2020 5:56:49 AM,2507.6,Valid,,,,
9/15/2020 5:56:51 AM,2517.7,Valid,,,,
9/15/2020 5:56:53 AM,2528,Valid,,,,
9/15/2020 5:56:55 AM,2538,Valid,,,,
9/15/2020 5:56:56 AM,2548.1,Valid,,,,
9/15/2020 5:56:58 AM,2558,Valid,,,,
9/15/2020 5:57:00 AM,2568.2,Valid,,,,
9/15/2020 5:57:02 AM,2578.1,Valid,,,,
9/15/2020 5:57:03 AM,2587.5,Valid,,,,
9/15/2020 5:57:05 AM,2598.2,Valid,,,,
9/15/2020 5:57:07 AM,2607.9,Valid,,,,
9/15/2020 5:57:09 AM,2618,Valid,,,,
9/15/2020 5:57:11 AM,2628.4,Valid,,,,
9/15/2020 5:57:13 AM,2638.2,Valid,,,,
9/15/2020 5:57:15 AM,2647.9,Valid,,,,
9/15/2020 5:57:17 AM,2658.3,Valid,,,,
9/15/2020 5:57:19 AM,2667.6,Valid,,,,
9/15/2020 5:57:21 AM,2677.9,Valid,,,,
9/15/2020 5:57:23 AM,2687.5,Valid,,,,
9/15/2020 5:57:25 AM,2697.6,Valid,,,,
9/15/2020 5:57:26 AM,2708.3,Valid,,,,
9/15/2020 5:57:28 AM,2718.1,Valid,,,,
9/15/2020 5:57:30 AM,2728,Valid,,,,
9/15/2020 5:57:31 AM,2738,Valid,,,,
9/15/2020 5:57:33 AM,2748,Valid,,,,
9/15/2020 5:57:35 AM,2757.5,Valid,,,,
9/15/2020 5:57:36 AM,2768.3,Valid,,,,
9/15/2020 5:57:38 AM,2778.4,Valid,,,,
9/15/2020 5:57:40 AM,2787.8,Valid,,,,
9/15/2020 5:57:41 AM,2798.3,Valid,,,,
9/15/2020 5:57:43 AM,2807.9,Valid,,,,
9/15/2020 5:57:45 AM,2818,Valid,,,,
9/15/2020 5:57:46 AM,2828,Valid,,,,
9/15/2020 5:57:48 AM,2838,Valid,,,,
9/15/2020 5:57:50 AM,2848.1,Valid,,,,
9/15/2020 5:57:51 AM,2858.2,Valid,,,,
9/15/2020 5:57:53 AM,2868.1,Valid,,,,
9/15/2020 5:57:55 AM,2878.4,Valid,,,,
9/15/2020 5:57:57 AM,2887.7,Valid,,,,
9/15/2020 5:57:58 AM,2897.7,Valid,,,,
9/15/2020 5:58:00 AM,2907.9,Valid,,,,
9/15/2020 5:58:02 AM,2918,Valid,,,,
9/15/2020 5:58:04 AM,2927.8,Valid,,,,
9/15/2020 5:58:07 AM,2938,Valid,,,,
9/15/2020 5:58:09 AM,2947.9,Valid,,,,
9/15/2020 5:58:12 AM,2958.3,Valid,,,,
9/15/2020 5:58:15 AM,2967.7,Valid,,,,
9/15/2020 5:58:18 AM,2978,Valid,,,,
9/15/2020 5:58:21 AM,2988.1,Valid,,,,
9/15/2020 5:58:25 AM,2998.2,Valid,,,,
9/15/2020 5:58:42 AM,3006,Valid,,,,

﻿Machine Name,Unidad_1
Point Name,77RP-11
Comp,
Y-Axis Unit,rpm 
Speed Unit,rpm
Variable,Speed
X-Axis Value,Y-Axis Value,Y-Axis Status,Phase,Phase Status,Speed,Speed Status
9/23/2020 4:31:52 PM,108.3,Valid,,,,
9/23/2020 4:31:52 PM,113.2,Valid,,,,
9/23/2020 4:31:53 PM,118.1,Valid,,,,
9/23/2020 4:31:54 PM,127.2,Valid,,,,
9/23/2020 4:31:55 PM,135.7,Valid,,,,
9/23/2020 4:31:56 PM,147.6,Valid,,,,
9/23/2020 4:31:57 PM,155,Valid,,,,
9/23/2020 4:31:58 PM,165.4,Valid,,,,
9/23/2020 4:31:59 PM,178.3,Valid,,,,
9/23/2020 4:32:00 PM,187.4,Valid,,,,
9/23/2020 4:32:01 PM,196,Valid,,,,
9/23/2020 4:32:02 PM,206.9,Valid,,,,
9/23/2020 4:32:03 PM,217.2,Valid,,,,
9/23/2020 4:32:04 PM,226.9,Valid,,,,
9/23/2020 4:32:05 PM,236.3,Valid,,,,
9/23/2020 4:32:07 PM,247.5,Valid,,,,
9/23/2020 4:32:08 PM,258.1,Valid,,,,
9/23/2020 4:32:09 PM,268.3,Valid,,,,
9/23/2020 4:32:10 PM,278,Valid,,,,
9/23/2020 4:32:11 PM,287.4,Valid,,,,
9/23/2020 4:32:12 PM,298.2,Valid,,,,
9/23/2020 4:32:13 PM,306.9,Valid,,,,
9/23/2020 4:32:15 PM,317,Valid,,,,
9/23/2020 4:32:16 PM,328.3,Valid,,,,
9/23/2020 4:32:17 PM,337.7,Valid,,,,
9/23/2020 4:32:18 PM,348.3,Valid,,,,
9/23/2020 4:32:19 PM,357,Valid,,,,
9/23/2020 4:32:20 PM,368.3,Valid,,,,
9/23/2020 4:32:22 PM,377.9,Valid,,,,
9/23/2020 4:32:23 PM,387.2,Valid,,,,
9/23/2020 4:32:24 PM,397.5,Valid,,,,
9/23/2020 4:32:25 PM,407.5,Valid,,,,
9/23/2020 4:32:26 PM,417.2,Valid,,,,
9/23/2020 4:32:28 PM,427.8,Valid,,,,
9/23/2020 4:32:29 PM,438,Valid,,,,
9/23/2020 4:32:30 PM,448,Valid,,,,
9/23/2020 4:32:31 PM,457.7,Valid,,,,
9/23/2020 4:32:32 PM,468.2,Valid,,,,
9/23/2020 4:32:34 PM,477.4,Valid,,,,
9/23/2020 4:32:35 PM,488.3,Valid,,,,
9/23/2020 4:32:36 PM,497.9,Valid,,,,
9/23/2020 4:32:38 PM,508.3,Valid,,,,
9/23/2020 4:32:39 PM,518.3,Valid,,,,
9/23/2020 4:32:40 PM,528.1,Valid,,,,
9/23/2020 4:32:41 PM,537.6,Valid,,,,
9/23/2020 4:32:43 PM,547.8,Valid,,,,
9/23/2020 4:32:44 PM,557.7,Valid,,,,
9/23/2020 4:32:45 PM,568.1,Valid,,,,
9/23/2020 4:32:47 PM,578.2,Valid,,,,
9/23/2020 4:32:48 PM,588.1,Valid,,,,
9/23/2020 4:32:49 PM,597.8,Valid,,,,
9/23/2020 4:32:51 PM,608.5,Valid,,,,
9/23/2020 4:32:52 PM,617.9,Valid,,,,
9/23/2020 4:32:54 PM,627.8,Valid,,,,
9/23/2020 4:32:55 PM,637.4,Valid,,,,
9/23/2020 4:32:57 PM,648.6,Valid,,,,
9/23/2020 4:33:00 PM,658.5,Valid,,,,
9/23/2020 4:33:02 PM,668.6,Valid,,,,
9/23/2020 4:33:06 PM,678.4,Valid,,,,
9/23/2020 4:33:11 PM,688.3,Valid,,,,
9/23/2020 4:33:21 PM,698.4,Valid,,,,
9/23/2020 4:33:49 PM,704.5,Valid,,,,
9/23/2020 4:45:17 PM,688.8,Valid,,,,
9/23/2020 4:45:21 PM,678.5,Valid,,,,
9/23/2020 4:45:24 PM,668.7,Valid,,,,
9/23/2020 4:45:28 PM,658.4,Valid,,,,
9/23/2020 4:45:32 PM,648.3,Valid,,,,
9/23/2020 4:45:36 PM,638.2,Valid,,,,
9/23/2020 4:45:40 PM,628.4,Valid,,,,
9/23/2020 4:45:44 PM,618.6,Valid,,,,
9/23/2020 4:45:48 PM,608.7,Valid,,,,
9/23/2020 4:45:53 PM,598.5,Valid,,,,
9/23/2020 4:45:57 PM,588.5,Valid,,,,
9/23/2020 4:46:02 PM,578.5,Valid,,,,
9/23/2020 4:46:07 PM,568.5,Valid,,,,
9/23/2020 4:46:12 PM,558.5,Valid,,,,
9/23/2020 4:46:17 PM,548.5,Valid,,,,
9/23/2020 4:46:22 PM,538.7,Valid,,,,
9/23/2020 4:46:27 PM,528.5,Valid,,,,
9/23/2020 4:46:33 PM,518.5,Valid,,,,
9/23/2020 4:46:39 PM,508.6,Valid,,,,
9/23/2020 4:46:45 PM,498.6,Valid,,,,
9/23/2020 4:46:51 PM,488.5,Valid,,,,
9/23/2020 4:46:57 PM,478.5,Valid,,,,
9/23/2020 4:47:04 PM,468.6,Valid,,,,
9/23/2020 4:47:11 PM,458.6,Valid,,,,
9/23/2020 4:47:18 PM,448.5,Valid,,,,
9/23/2020 4:47:26 PM,438.5,Valid,,,,
9/23/2020 4:47:33 PM,428.5,Valid,,,,
9/23/2020 4:47:41 PM,418.5,Valid,,,,
9/23/2020 4:47:50 PM,408.6,Valid,,,,
9/23/2020 4:47:58 PM,399.1,Valid,,,,
9/23/2020 4:48:07 PM,418.2,Valid,,,,
9/23/2020 4:48:13 PM,428.3,Valid,,,,
9/23/2020 4:48:45 PM,438.3,Valid,,,,
9/23/2020 4:48:47 PM,447.7,Valid,,,,
9/23/2020 4:48:48 PM,457.9,Valid,,,,
9/23/2020 4:48:49 PM,467.8,Valid,,,,
9/23/2020 4:48:50 PM,477.6,Valid,,,,
9/23/2020 4:48:51 PM,488.1,Valid,,,,
9/23/2020 4:48:52 PM,497.3,Valid,,,,
9/23/2020 4:48:54 PM,507.4,Valid,,,,
9/23/2020 4:48:55 PM,518.2,Valid,,,,
9/23/2020 4:48:56 PM,527.7,Valid,,,,
9/23/2020 4:48:57 PM,538,Valid,,,,
9/23/2020 4:48:58 PM,548,Valid,,,,
9/23/2020 4:49:00 PM,557.8,Valid,,,,
9/23/2020 4:49:01 PM,568.2,Valid,,,,
9/23/2020 4:49:02 PM,577.6,Valid,,,,
9/23/2020 4:49:03 PM,586.7,Valid,,,,
9/23/2020 4:49:05 PM,597.3,Valid,,,,
9/23/2020 4:49:06 PM,608.4,Valid,,,,
9/23/2020 4:49:07 PM,617.7,Valid,,,,
9/23/2020 4:49:08 PM,628.3,Valid,,,,
9/23/2020 4:49:10 PM,638.6,Valid,,,,
9/23/2020 4:49:11 PM,648.7,Valid,,,,
9/23/2020 4:49:12 PM,658.7,Valid,,,,
9/23/2020 4:49:14 PM,667.7,Valid,,,,
9/23/2020 4:49:15 PM,678,Valid,,,,
9/23/2020 4:49:16 PM,688.6,Valid,,,,
9/23/2020 4:49:18 PM,697.8,Valid,,,,
9/23/2020 4:49:19 PM,708.1,Valid,,,,
9/23/2020 4:49:20 PM,717.5,Valid,,,,
9/23/2020 4:49:21 PM,727.4,Valid,,,,
9/23/2020 4:49:23 PM,738.2,Valid,,,,
9/23/2020 4:49:24 PM,748.3,Valid,,,,
9/23/2020 4:49:26 PM,758.8,Valid,,,,
9/23/2020 4:49:27 PM,767.3,Valid,,,,
9/23/2020 4:49:28 PM,777.9,Valid,,,,
9/23/2020 4:49:30 PM,788.8,Valid,,,,
9/23/2020 4:49:31 PM,798.5,Valid,,,,
9/23/2020 4:49:33 PM,808.2,Valid,,,,
9/23/2020 4:49:34 PM,818.8,Valid,,,,
9/23/2020 4:49:35 PM,828.4,Valid,,,,
9/23/2020 4:49:37 PM,838.8,Valid,,,,
9/23/2020 4:49:38 PM,847.7,Valid,,,,
9/23/2020 4:49:40 PM,858.6,Valid,,,,
9/23/2020 4:49:41 PM,867.3,Valid,,,,
9/23/2020 4:49:42 PM,878,Valid,,,,
9/23/2020 4:49:44 PM,888.2,Valid,,,,
9/23/2020 4:49:45 PM,898.2,Valid,,,,
9/23/2020 4:49:46 PM,908.2,Valid,,,,
9/23/2020 4:49:48 PM,917.9,Valid,,,,
9/23/2020 4:49:49 PM,928.5,Valid,,,,
9/23/2020 4:49:50 PM,938.8,Valid,,,,
9/23/2020 4:49:52 PM,948,Valid,,,,
9/23/2020 4:49:53 PM,958.3,Valid,,,,
9/23/2020 4:49:55 PM,968.3,Valid,,,,
9/23/2020 4:49:56 PM,978.2,Valid,,,,
9/23/2020 4:49:57 PM,988.2,Valid,,,,
9/23/2020 4:49:59 PM,998,Valid,,,,
9/23/2020 4:49:59 PM,999.6,Valid,,,,
9/23/2020 4:50:00 PM,1007.6,Valid,,,,
9/23/2020 4:50:02 PM,1018.1,Valid,,,,
9/23/2020 4:50:04 PM,1028.7,Valid,,,,
9/23/2020 4:50:05 PM,1038,Valid,,,,
9/23/2020 4:50:07 PM,1048.6,Valid,,,,
9/23/2020 4:50:08 PM,1058.1,Valid,,,,
9/23/2020 4:50:09 PM,1063.7,Valid,,,,
9/23/2020 4:50:10 PM,1067.8,Valid,,,,
9/23/2020 4:50:11 PM,1077.9,Valid,,,,
9/23/2020 4:50:13 PM,1087.8,Valid,,,,
9/23/2020 4:50:15 PM,1098.1,Valid,,,,
9/23/2020 4:50:17 PM,1108.3,Valid,,,,
9/23/2020 4:50:18 PM,1117.8,Valid,,,,
9/23/2020 4:50:20 PM,1128.2,Valid,,,,
9/23/2020 4:50:22 PM,1138.6,Valid,,,,
9/23/2020 4:50:24 PM,1148.2,Valid,,,,
9/23/2020 4:50:26 PM,1158.6,Valid,,,,
9/23/2020 4:50:28 PM,1167.7,Valid,,,,
9/23/2020 4:50:30 PM,1178.1,Valid,,,,
9/23/2020 4:50:32 PM,1188,Valid,,,,
9/23/2020 4:50:34 PM,1197.9,Valid,,,,
9/23/2020 4:50:36 PM,1208.3,Valid,,,,
9/23/2020 4:50:38 PM,1218.8,Valid,,,,
9/23/2020 4:50:40 PM,1227.8,Valid,,,,
9/23/2020 4:50:42 PM,1237.9,Valid,,,,
9/23/2020 4:50:45 PM,1248.2,Valid,,,,
9/23/2020 4:50:47 PM,1258.3,Valid,,,,
9/23/2020 4:50:49 PM,1268.5,Valid,,,,
9/23/2020 4:50:52 PM,1278.3,Valid,,,,
9/23/2020 4:50:54 PM,1288.7,Valid,,,,
9/23/2020 4:50:57 PM,1298.3,Valid,,,,
9/23/2020 4:50:59 PM,1308.3,Valid,,,,
9/23/2020 4:51:02 PM,1318.6,Valid,,,,
9/23/2020 4:51:05 PM,1328.6,Valid,,,,
9/23/2020 4:51:07 PM,1338.1,Valid,,,,
9/23/2020 4:51:10 PM,1348.3,Valid,,,,
9/23/2020 4:51:13 PM,1358.4,Valid,,,,
9/23/2020 4:51:16 PM,1368.4,Valid,,,,
9/23/2020 4:51:19 PM,1378.2,Valid,,,,
9/23/2020 4:51:22 PM,1388.3,Valid,,,,
9/23/2020 4:51:26 PM,1398.6,Valid,,,,
9/23/2020 4:51:29 PM,1408.6,Valid,,,,
9/23/2020 4:51:32 PM,1418.3,Valid,,,,
9/23/2020 4:51:36 PM,1428.3,Valid,,,,
